Link_ID,Length_L_km,Area_H_km2
399648,0.681,0.32886
447537,0.619,0.32721
414812,0.806,0.31575
383125,0.589,0.39281
477775,0.587,0.40128
420698,0.649,0.26505
421757,0.457,0.1262
368941,1.359,0.88839
379625,0.586,0.26623
458980,0.552,0.33932
432170,1.141,0.69336
432009,0.421,0.25212
426633,0.263,0.10089
445587,0.584,0.30208
456284,0.75,0.31431
429027,1.131,0.68095
429645,1.041,0.45396
469882,0.765,0.56478
399690,0.951,0.50617
441935,0.871,0.47857
485300,0.881,0.45109
460054,0.383,0.2262
433610,0.651,0.27729
413532,0.131,0.02525
437184,0.557,0.30237
392168,0.615,0.21523
409138,0.72,0.30331
379508,0.586,0.38041
484684,0.742,0.56389
426646,0.163,0.03785
480437,1.442,0.94029
389088,1.476,1.0891
430511,0.192,0.06305
448945,1.461,1.81329
398633,0.163,0.0253
472037,0.556,0.18823
455984,0.804,0.50291
405861,0.588,0.25283
390479,0.615,0.25325
395239,1.423,0.82266
469487,0.456,0.18829
404676,0.422,0.17701
386168,1.171,0.89929
436250,0.782,0.37802
462340,0.456,0.27638
441889,0.619,0.40301
364737,0.387,0.25392
396540,0.72,0.30371
441904,0.421,0.27722
467161,0.294,0.2009
401207,0.909,0.3415
454346,1.732,0.94315
417549,0.422,0.21464
401058,0.914,0.30357
423739,0.384,0.26496
434219,0.553,0.5041
365444,0.683,0.22851
367372,0.82,0.40576
468533,0.449,0.20087
467335,1.204,1.29398
429192,0.355,0.15132
399722,0.289,0.2025
388105,0.489,0.27865
408982,0.903,0.64452
436927,0.901,0.45357
480370,0.294,0.08805
400719,0.482,0.34152
378921,0.809,0.51984
428033,1.401,0.46662
456286,0.096,0.02514
452190,1.527,1.22015
448767,0.421,0.302
428498,1.076,0.7064
425442,1.178,0.66858
454163,0.294,0.18896
460535,2.056,1.30688
454822,0.746,0.22634
442080,0.457,0.13851
436930,0.613,0.27719
400324,1.602,0.67048
434579,0.451,0.25213
386285,0.193,0.06334
384682,0.682,0.48149
471708,0.719,0.31372
399618,0.096,0.05056
411466,0.163,0.03791
434591,2.416,1.70142
431375,0.684,0.32778
389092,0.482,0.39261
477774,0.583,0.21318
396683,0.457,0.24044
452497,0.258,0.10062
410012,0.681,0.32849
399714,0.356,0.12653
434056,0.425,0.13862
433323,0.325,0.22689
418194,0.355,0.17675
381597,0.263,0.11403
386171,0.394,0.13935
420139,0.739,0.30294
380522,0.65,0.32959
448927,1.327,0.85567
451347,1.14,0.99389
436923,0.619,0.18899
482258,1.42,1.02782
408091,0.711,0.44238
400486,0.355,0.12649
420712,0.288,0.22719
410015,0.914,0.42964
473309,2.204,1.31715
395752,1.037,0.55683
442396,1.034,0.60448
369628,0.26,0.08883
413524,1.463,0.80845
413689,0.518,0.24
480392,0.688,0.66764
416580,0.847,0.51773
361697,0.915,0.45715
420148,1.265,0.64374
459739,0.679,0.31416
444265,0.688,0.22661
486161,0.095,0.02506
384674,0.883,0.35477
442980,2.343,1.8766
417105,0.584,0.30303
435745,1.299,1.43698
420549,0.584,0.25246
429329,1.131,0.44135
479217,0.353,0.18807
427868,1.202,0.56756
419701,0.518,0.40394
434746,0.588,0.34027
477631,1.337,0.86533
407564,0.457,0.21488
395398,0.588,0.18982
418192,0.751,0.32824
429032,1.235,0.69361
410345,0.812,0.41698
474145,0.556,0.61475
400899,0.72,0.41739
417250,0.688,0.27779
462492,0.75,0.37688
440333,0.131,0.0252
460675,0.75,0.51523
434069,0.782,0.27727
389934,0.356,0.22794
419486,1.39,0.5933
423746,0.451,0.25235
406201,0.385,0.30339
461168,0.162,0.05027
430366,0.163,0.01261
424522,0.488,0.10093
471098,0.096,0.11289
461162,0.982,0.5026
438127,0.488,0.25196
475864,0.735,0.42646
404519,1.133,0.54371
453484,0.781,0.45276
414820,0.289,0.18945
483619,0.973,0.74164
416948,0.882,0.47981
430890,0.843,0.68083
462168,0.803,0.43971
450016,0.394,0.20131
461429,0.552,0.28897
395241,0.259,0.08859
403775,0.452,0.13909
413042,0.62,0.34107
380677,2.054,1.15364
482579,0.42,0.22561
483610,0.325,0.26388
394681,0.452,0.1772
434450,0.618,0.64448
430174,0.384,0.17653
471096,1.251,1.00353
409682,0.422,0.13903
437517,0.584,0.20157
393057,1.652,0.79754
382706,1.114,0.34216
417685,0.747,0.37875
445379,1.054,0.84341
380524,0.294,0.1014
427188,0.517,0.20181
464322,0.191,0.08792
416421,0.488,0.13891
402398,1.163,0.77146
463279,0.425,0.1633
423919,0.451,0.26495
410837,0.289,0.17689
414822,0.782,0.77039
386791,0.615,0.26602
464797,1.237,0.46472
424790,0.488,0.20185
459893,0.556,0.1508
386510,0.951,0.46869
417842,0.163,0.0505
380290,0.946,0.25355
375699,1.135,0.65948
434350,0.488,0.13863
423920,0.614,0.21449
419172,1.161,1.00992
389262,0.326,0.06332
389764,0.742,0.35458
390121,1.067,0.75977
401668,0.355,0.16442
416417,0.422,0.15153
426624,0.421,0.13875
420405,0.355,0.15147
421230,1.276,0.56796
398805,0.426,0.17712
426491,0.425,0.16399
399626,0.426,0.1517
483607,0.131,0.05026
398505,0.457,0.16448
379357,0.783,0.355
402685,0.588,0.15175
390125,0.645,0.3799
399703,0.971,0.58227
398524,0.615,0.291
387912,0.946,0.53194
434447,0.644,0.39185
484986,0.587,0.25061
376324,0.426,0.1395
397220,0.778,0.44287
454120,0.719,0.35211
488366,0.618,0.33821
416246,2.38,1.09849
409841,0.62,0.32855
476799,1.237,0.3261
422861,0.451,0.32809
394547,0.457,0.11392
388240,0.585,0.18994
423302,1.308,0.7445
442104,1.635,1.38641
432318,0.68,0.27733
397065,0.615,0.83509
395950,0.851,0.26577
408225,0.644,0.30333
449677,0.163,0.0756
476638,1.49,0.91566
480378,0.325,0.46568
394173,0.096,0.03796
399741,2.567,1.379
441604,0.776,0.3527
444519,0.425,0.20143
468369,0.456,0.26364
405006,0.326,0.05057
446626,1.734,1.23343
393243,0.457,0.20254
386293,0.426,0.15202
489570,0.611,0.25049
420705,0.488,0.25247
410673,0.451,0.20217
453478,0.937,0.27668
472714,0.688,0.36388
421384,0.518,0.23979
432010,0.096,0.01261
396175,0.518,0.16448
464633,0.354,0.21351
440679,0.901,0.61719
439053,0.259,0.18913
487864,0.881,0.55135
442714,1.538,0.99486
406602,0.096,0.01264
394180,0.426,0.11392
423168,0.588,0.23981
475195,0.42,0.38894
424785,0.355,0.20185
444156,0.421,0.1259
483181,1.043,0.56411
410014,0.614,0.27795
451057,0.862,0.70449
391816,0.62,0.17725
417875,0.096,0.02525
428674,0.747,0.30267
434419,0.777,0.42969
417261,2.416,1.13648
395233,0.422,0.11391
483857,0.781,0.17545
412454,0.457,0.16425
415831,0.163,0.03789
442393,0.354,0.10074
483317,0.325,0.20053
480321,0.162,0.03764
422723,0.422,0.22714
410008,0.385,0.17691
445086,0.131,0.02518
448771,0.096,0.02517
415148,0.422,0.10107
399644,0.259,0.32883
432938,0.68,0.37814
427686,0.751,0.42893
429021,1.401,0.89534
430363,0.131,0.01261
427667,0.588,0.34054
366790,1.069,0.85044
464188,0.456,0.45218
386163,0.452,0.29137
476633,0.587,0.28854
471720,0.294,0.13806
417851,0.614,0.27777
402697,1.264,0.94826
471568,1.032,0.72755
403778,0.812,0.39199
457785,1.338,0.57824
430903,0.425,0.13869
484839,0.456,0.23808
469383,0.75,0.30127
427504,0.451,0.16397
414684,0.72,0.36659
440809,0.552,0.22671
435181,0.997,0.51667
441598,0.163,0.02519
468370,0.774,0.4143
460973,1.233,0.66596
381593,0.457,0.2915
450009,1.196,0.4655
427690,0.288,0.17657
411487,1.066,0.82121
422578,1.145,0.56788
404844,0.777,0.2908
487691,1.021,0.93966
427684,0.882,0.52976
385363,0.682,0.39275
417848,0.263,0.08839
431025,0.688,0.23954
425461,0.425,0.29013
454682,0.65,0.28922
401679,0.489,0.21501
454522,0.096,0.12575
412458,1.077,0.6695
441890,0.259,0.11336
454166,0.619,0.315
445593,0.871,0.35246
408833,0.751,0.2654
411138,1.613,1.09921
397354,2.163,1.21475
392682,1.556,0.86086
475024,0.841,0.21325
409994,0.711,0.66975
448952,0.688,0.41564
376323,0.839,0.51995
386279,0.875,0.76005
427508,0.192,0.06307
409679,0.355,0.15164
480434,0.869,0.36356
416218,0.425,0.21467
430904,1.013,0.41604
480359,0.81,0.94312
424808,0.422,0.23976
370990,0.326,0.16493
402684,0.851,0.5185
403373,0.62,0.17703
441279,0.642,0.23929
398018,0.163,0.01265
474438,0.745,0.20072
370457,0.883,0.25379
428492,0.882,0.54234
417251,1.502,0.90904
454189,1.033,0.54078
480324,0.516,0.389
382908,1.595,0.84908
415646,0.457,0.18943
421943,0.294,0.07572
462148,0.096,0.02513
423922,3.519,2.04406
404163,1.014,0.6575
437353,1.005,0.50396
385366,2.128,1.00079
404506,0.777,0.49318
429754,0.813,0.2648
434400,0.782,0.73127
441618,1.107,0.40302
444523,1.203,0.65466
432366,0.355,0.15127
403203,1.037,0.36671
389108,0.163,0.01266
414289,0.457,0.15156
453137,0.715,0.28927
460053,0.87,0.67859
454136,0.967,0.88093
415113,0.777,0.40415
418025,0.747,0.27775
379799,0.549,0.25355
407082,0.681,0.4677
436256,0.457,0.126
435768,1.045,0.32764
384821,1.829,0.93754
403766,0.585,0.31611
450909,0.546,0.25161
413358,0.588,0.24001
364564,0.394,0.22853
449242,0.588,0.33972
470064,0.583,0.16317
441893,0.163,0.08816
441905,0.517,0.63005
478747,0.294,0.11284
417866,0.259,0.07575
467340,0.619,0.46495
439044,0.584,0.47888
412300,0.355,0.39164
404509,0.657,0.42989
453486,0.588,0.30189
485138,0.974,0.48875
483617,0.87,0.56561
435926,0.642,0.35282
433607,0.421,0.16385
406019,0.488,0.10113
379353,2.087,1.3691
405688,0.807,0.44245
398343,0.289,0.17713
413981,0.879,0.34104
470227,0.456,0.10041
406604,0.163,0.07584
382228,0.808,1.01351
468379,0.841,0.67802
445766,0.619,0.3776
375123,0.62,0.11415
469385,2.475,1.34309
417688,1.324,0.71966
415795,0.294,0.06315
435778,0.588,0.22682
447658,1.14,0.40271
374023,0.72,0.34243
416953,0.588,0.31567
450372,0.619,0.31453
438605,1.172,0.49134
379800,1.658,0.73525
461559,2.439,1.87199
455490,0.966,0.55325
440467,0.588,0.2771
431379,0.719,0.34039
454169,0.847,0.75618
453805,0.383,0.22637
418660,0.326,0.12625
438285,0.776,0.6677
466171,1.07,0.99216
380138,0.453,0.26622
464928,0.719,0.28886
460529,0.545,0.28901
448951,0.325,0.16377
461704,1.166,0.59051
452358,0.612,0.37735
447260,0.288,0.17619
445583,0.613,0.57909
421947,0.782,0.40386
406610,0.711,0.4045
410512,0.394,0.15163
398804,0.487,0.29099
375700,0.426,0.22829
435182,0.584,0.25203
469630,0.839,0.2385
445406,0.872,0.41573
387697,1.209,0.59529
480390,0.384,0.35269
424308,0.325,0.16403
435753,1.227,0.81963
387661,0.883,0.26599
449825,0.746,0.4153
390822,0.457,0.07597
421948,0.263,0.07573
395954,0.489,0.13921
423908,0.422,0.2902
471084,0.908,0.40161
480950,0.657,0.3134
388474,1.205,0.8612
479796,1.406,0.91528
388098,0.263,0.02533
399652,0.096,0.02528
459117,0.619,0.13824
415819,1.071,0.54304
424803,0.325,0.23972
446978,0.163,0.06296
428839,0.776,0.3405
389601,1.428,0.69648
394174,0.457,0.17721
477287,0.258,0.17558
425293,0.835,0.68137
403770,0.783,0.35405
392457,0.391,0.39246
389109,0.356,0.18988
396374,0.68,0.40496
401491,0.97,0.53121
374811,0.62,0.2283
434744,0.547,0.18904
410831,0.94,0.58125
410968,0.422,0.27798
413212,1.132,0.37901
463584,0.456,0.35171
401862,0.289,0.15177
390482,0.783,0.21527
400143,0.657,0.21504
416771,0.488,0.3665
440683,0.709,0.21412
440466,0.259,0.13857
402895,1.042,0.65763
463585,1.366,0.52758
398969,0.457,0.12651
444405,0.738,0.32733
472368,1.201,0.50194
433614,0.517,0.18906
377331,0.942,0.77345
471241,1.797,1.19226
488566,0.706,0.37578
454945,0.813,0.25149
372130,0.88,0.49479
410356,0.851,0.44225
421233,0.68,0.37862
449670,1.168,0.83126
472174,0.927,0.47684
408426,0.518,0.31599
478910,0.781,0.3887
435407,1.226,0.79385
424158,1.139,0.56773
415297,0.422,0.25258
419835,0.719,0.25246
421557,0.451,0.17669
454339,0.842,0.55332
405324,0.72,0.48062
391340,1.046,0.56975
483589,0.719,0.62753
401487,0.62,0.20237
432346,0.131,0.02522
477123,0.353,0.11288
440331,0.131,0.0252
417697,1.137,0.47987
406208,0.982,0.49302
454156,0.425,0.20148
414173,0.457,0.17683
414986,0.096,0.02526
446963,0.782,0.30205
440981,0.751,0.37785
441909,1.301,1.17223
442262,1.47,0.55405
396685,1.245,0.64535
393604,0.914,0.49367
394169,1.007,1.18959
395237,0.163,0.01266
383970,0.62,0.31679
392479,0.585,0.24055
424303,0.719,0.35322
432333,0.421,0.25211
423164,0.259,0.16404
408239,0.457,0.24014
411689,0.394,0.16427
429339,0.982,0.50439
420407,1.233,1.26229
399712,0.163,0.02532
417264,0.457,0.18939
415794,0.782,0.442
419836,0.259,0.06311
459624,0.425,0.18857
398334,0.489,0.21509
479521,1.127,0.28837
385141,0.783,0.46874
424305,0.355,0.21447
389932,0.72,0.21529
399453,0.778,0.41746
418510,0.777,0.51754
374656,0.883,0.44392
483320,0.449,0.28825
414295,0.096,0.01263
454143,0.354,0.20142
426649,0.131,0.03786
410839,1.461,0.80863
421236,0.355,0.15145
445394,0.525,0.13849
432175,1.687,0.99591
379626,0.519,0.2282
384381,0.62,0.24075
454122,1.396,1.39596
372827,0.457,0.26634
424322,0.355,0.12616
462165,1.068,0.57789
417687,1.339,0.56812
402692,0.489,0.31612
436920,1.226,0.56696
468876,0.354,0.28873
388860,0.982,0.48113
453479,0.45,0.26411
442397,0.613,0.22666
424794,0.457,0.15139
411694,0.72,0.39165
430909,0.782,0.21433
395757,0.615,0.3417
404675,1.499,0.64478
427847,0.978,0.51709
464627,0.556,0.2512
428495,0.096,0.03784
424673,0.588,0.21447
434407,1.128,0.81946
421724,0.163,0.05048
392004,1.305,0.36716
407902,0.999,0.6067
435744,0.584,0.49157
432000,0.584,0.31515
385493,1.038,0.57011
481125,0.688,0.36354
423299,0.457,0.16403
398642,0.883,0.3669
478170,0.965,0.45143
421091,0.096,0.05049
387700,0.457,0.17733
411861,0.163,0.03792
460212,0.583,0.28902
392693,1.308,0.31651
402881,0.425,0.12646
414432,0.62,0.25258
398807,1.34,0.56929
430512,0.384,0.20173
423915,0.163,0.05047
393474,0.426,0.12659
451341,0.488,0.2516
379785,0.942,0.55781
422372,0.355,0.11357
400134,0.426,0.13915
411273,0.163,0.06318
413990,0.588,0.18946
372830,0.386,0.30435
449658,0.557,0.31463
414154,1.594,0.65682
401874,1.177,0.43003
387492,1.372,0.79797
427658,0.751,0.2018
400470,0.452,0.25299
434379,0.421,0.30249
480395,0.259,0.30237
478379,1.127,0.71475
403063,0.585,0.11381
363688,0.557,0.24125
479983,0.688,0.20059
389257,0.489,0.16464
398019,0.193,0.07591
405681,0.425,0.12642
379082,0.356,0.16482
441276,0.719,0.22669
379631,0.62,0.2282
417535,0.096,0.03788
399633,0.644,0.40462
442532,0.557,0.1763
441135,0.657,0.39043
442708,0.842,0.20148
362349,1.108,0.53333
420398,0.673,0.34079
367357,0.589,0.22843
428334,0.325,0.13873
443841,0.842,0.3903
462159,0.162,0.10052
488363,0.353,0.18788
473174,0.573,0.31367
443517,0.68,0.18886
390313,0.934,0.81043
384830,0.579,0.2914
406906,0.72,0.29074
389098,0.294,0.1393
370988,0.98,0.62172
374022,0.163,0.05073
442098,0.288,0.1386
402047,0.874,0.46793
489707,0.75,0.21292
457198,0.679,0.27657
423608,0.547,0.31544
478176,0.611,0.32604
432922,0.68,0.56725
415836,0.518,0.21469
472179,1.768,1.66889
391221,0.426,0.13928
420896,0.192,0.10097
389942,0.879,0.32926
441602,0.65,0.46604
474441,0.707,0.40144
402563,0.909,0.27822
445378,0.479,0.22659
459342,1.894,0.98026
384505,1.006,0.51949
393468,0.289,0.13925
457189,0.545,0.59079
414172,0.488,0.12631
394324,1.368,1.22784
400467,1.01,0.51862
467498,0.619,0.16323
447808,0.546,0.35236
422711,1.108,0.42902
451198,0.583,0.30191
480422,0.747,0.47923
450015,0.354,0.16356
413356,0.585,0.17684
427501,1.339,0.68106
392469,1.439,1.07537
440824,0.294,0.12601
425433,0.096,0.17659
446329,1.409,1.05728
435936,0.776,0.25202
390480,1.731,1.25371
426482,0.263,0.08829
419987,1.006,0.35343
442105,0.163,0.02521
475661,0.552,0.1756
439027,0.325,0.13858
401877,0.62,0.25295
432521,2.227,1.14721
379619,0.783,0.49442
416947,0.584,0.13889
433731,1.389,0.61757
410843,0.879,0.42962
430686,1.076,0.52956
380682,1.766,0.81118
393467,0.457,0.20253
447374,1.196,0.64185
407105,0.751,0.21489
418949,0.614,0.55547
470229,0.425,0.16317
476955,0.814,0.301
438599,0.619,0.21415
445592,0.967,0.44057
483868,0.487,0.22569
371486,0.783,0.36795
435766,1.045,0.46625
462138,1.465,1.35722
483567,1.043,0.66474
417864,0.422,0.18938
487689,0.162,0.08771
438609,0.325,0.20158
401497,0.688,0.30355
434743,0.517,0.28985
449248,1.207,0.54107
484382,0.972,0.42607
381582,0.131,0.02535
423294,0.584,0.36585
397070,1.865,1.40445
466997,0.583,0.37676
397558,0.716,0.53147
384684,1.52,1.10234
485631,0.75,0.31324
488205,0.981,0.5136
381911,0.163,0.21546
379628,0.426,0.24088
433313,0.457,0.16386
470058,0.516,0.23847
401871,0.844,0.39208
387691,0.294,0.06329
380947,0.263,0.11406
399669,0.457,0.07589
468694,0.42,0.20086
488867,0.587,0.21294
452490,1.044,0.47798
442543,0.619,0.34005
394328,0.422,0.16455
395245,1.73,0.73412
392844,0.778,0.44309
445590,0.163,0.05034
373188,0.557,0.27908
396693,0.778,0.36697
480365,0.325,0.25156
425445,0.525,0.22703
422995,0.614,0.20189
434356,0.547,0.26466
483336,0.095,0.01254
405164,1.071,0.68272
415116,0.557,0.18946
432328,0.547,0.45379
401202,0.163,0.01265
441138,0.552,0.15113
476801,1.368,0.35118
389939,0.289,0.07598
442848,0.457,0.1511
394845,1.363,0.34173
463275,0.294,0.08793
415127,0.584,0.41675
398989,1.459,0.75908
406603,0.422,0.25281
389598,0.815,0.32927
408084,1.045,0.64463
472712,0.456,0.2635
472873,0.258,0.17571
398966,0.163,0.06325
396933,0.72,0.53146
386969,0.652,0.21535
471560,0.75,0.35139
432342,0.688,0.3404
407703,1.264,0.65726
469781,1.531,1.14244
480944,0.75,0.351
387692,0.131,0.02531
444700,0.131,0.02517
439052,0.131,0.05043
382922,0.875,0.38018
391817,0.426,0.21524
373186,0.426,0.1776
421735,0.588,0.22717
371485,0.62,0.19032
388858,0.951,0.50658
414290,0.547,0.2905
406016,0.585,0.1517
395585,0.422,0.36702
426483,0.263,0.08829
482791,0.869,0.42614
392470,0.259,0.10128
399719,0.356,0.12653
385846,0.851,0.44339
465257,0.719,0.40189
434570,0.588,0.25205
455128,0.456,0.17604
371338,1.965,1.17985
383126,0.914,0.83624
411469,0.326,0.12642
469252,0.881,0.3515
410974,0.425,0.16426
420899,0.998,0.669
434477,0.163,0.02539
378923,0.682,0.48177
397350,0.548,0.36696
420141,1.035,0.64373
444267,0.354,0.07554
416242,0.422,0.3157
420389,0.163,0.02524
435434,0.882,0.31537
363383,0.717,0.35553
418344,0.588,0.21462
434437,0.355,0.39136
404337,0.518,0.18966
434455,1.065,0.70788
434735,1.034,0.47889
422376,1.466,0.78237
471082,0.657,0.35141
458660,0.556,0.22623
444261,0.775,0.33992
428668,2.947,1.2479
412658,1.145,0.58112
392182,0.615,0.46844
429640,0.909,0.42874
424173,1.76,1.23652
456122,1.1,0.67871
414693,0.355,0.18945
416229,0.879,0.99829
424786,1.553,1.36258
367355,0.163,0.22845
477285,0.898,0.51418
423451,1.076,0.47949
455344,0.781,0.55328
406918,0.385,0.21493
466492,0.583,0.33915
410168,0.422,0.25272
410020,1.132,0.40436
420394,0.163,0.0757
371653,0.717,0.41869
411267,0.355,0.11371
406899,0.488,0.12641
374020,0.646,0.40587
471089,0.65,0.50194
488359,1.021,1.07727
468381,0.841,0.36407
429921,0.355,0.12609
471405,0.869,0.36393
429639,0.651,0.29003
440678,0.517,0.2519
392173,0.294,0.06329
483552,0.258,0.1254
371009,0.423,0.38052
435190,0.588,0.20165
434052,1.005,0.794
430180,0.394,0.1009
432012,0.394,0.10085
396190,0.326,0.22781
480406,0.163,0.10086
397221,0.426,0.12654
419181,0.263,0.08836
421564,0.643,0.39127
406915,0.452,0.22758
450511,0.131,0.02516
471403,1.319,0.7279
449239,0.258,0.11323
431712,1.411,0.9833
452695,0.294,0.11321
448481,0.488,0.26425
401870,0.163,0.03794
424798,0.518,0.164
415801,0.163,0.0758
427660,0.163,0.05045
451334,0.746,0.16354
399938,0.751,0.1518
442413,0.45,0.28963
379970,0.589,0.24087
431378,0.39,0.11346
473834,0.943,0.45164
439022,0.882,0.30233
447391,0.996,0.65441
404517,0.615,0.31609
434464,0.259,0.29077
446468,0.642,0.35243
462133,0.941,0.75382
414692,1.045,0.47992
459473,1.338,0.91736
388241,0.326,0.07598
380529,0.519,0.39298
422152,1.227,0.66883
396690,0.681,0.22778
398631,0.457,0.13917
482974,0.325,0.1504
